,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
93946,87067,Female,disloyal Customer,25,Business travel,Eco,594,2,1,1,3,3,1,3,3,2,3,3,1,3,3,14,7,neutral or dissatisfied
93947,30113,Male,Loyal Customer,31,Personal Travel,Eco,539,2,2,2,3,5,2,5,5,3,2,4,3,4,5,1,1,neutral or dissatisfied
93948,85000,Male,Loyal Customer,38,Business travel,Eco,1590,2,2,2,2,2,2,2,2,1,4,3,1,4,2,0,12,neutral or dissatisfied
93949,10693,Male,Loyal Customer,46,Business travel,Business,308,3,3,3,3,3,5,5,4,4,4,4,4,4,5,4,0,satisfied
93950,100425,Female,Loyal Customer,9,Personal Travel,Business,1620,3,4,3,3,3,3,3,3,4,2,5,3,5,3,0,0,neutral or dissatisfied
93951,99617,Female,Loyal Customer,31,Business travel,Business,2765,3,3,3,3,5,5,5,5,5,4,5,4,4,5,23,13,satisfied
93952,96392,Male,Loyal Customer,52,Business travel,Business,1617,2,2,2,2,3,5,4,4,4,4,4,5,4,4,0,0,satisfied
93953,108186,Female,Loyal Customer,63,Personal Travel,Eco,990,2,4,2,3,4,3,4,3,3,2,3,1,3,1,7,16,neutral or dissatisfied
93954,8869,Female,Loyal Customer,24,Business travel,Business,622,1,1,1,1,5,5,5,5,5,2,4,4,4,5,0,0,satisfied
93955,90411,Female,Loyal Customer,28,Business travel,Business,545,3,3,3,3,5,4,5,5,4,2,4,4,4,5,0,1,satisfied
93956,6017,Male,Loyal Customer,40,Business travel,Eco,672,3,4,4,4,3,3,3,3,4,2,4,4,3,3,0,0,neutral or dissatisfied
93957,43482,Male,Loyal Customer,34,Business travel,Business,624,3,2,2,2,2,3,3,3,3,3,3,2,3,2,32,33,neutral or dissatisfied
93958,43247,Male,Loyal Customer,49,Personal Travel,Business,436,0,4,0,1,2,5,5,3,3,0,3,5,3,3,0,0,satisfied
93959,23372,Male,Loyal Customer,69,Personal Travel,Eco,1162,3,3,3,4,2,3,5,2,4,4,3,1,3,2,1,0,neutral or dissatisfied
93960,62905,Female,Loyal Customer,27,Personal Travel,Business,853,4,4,4,3,1,4,1,1,4,2,5,4,4,1,0,1,neutral or dissatisfied
93961,75558,Male,Loyal Customer,43,Business travel,Business,337,1,1,1,1,4,3,3,1,1,1,1,2,1,4,0,0,neutral or dissatisfied
93962,21061,Male,Loyal Customer,37,Business travel,Business,106,4,2,4,4,4,3,1,4,4,5,5,2,4,2,0,0,satisfied
93963,35323,Male,Loyal Customer,42,Business travel,Business,3534,2,3,3,3,3,4,3,2,2,3,2,3,2,1,53,75,neutral or dissatisfied
93964,80650,Male,Loyal Customer,45,Business travel,Business,821,5,5,5,5,2,4,5,4,4,4,4,5,4,3,0,0,satisfied
93965,81681,Male,disloyal Customer,37,Business travel,Eco,907,3,3,3,3,3,3,3,3,2,4,2,1,2,3,0,11,neutral or dissatisfied
93966,17218,Male,Loyal Customer,54,Business travel,Business,2644,3,3,3,3,4,5,4,3,3,3,3,3,3,3,0,0,satisfied
93967,53573,Male,Loyal Customer,41,Business travel,Business,1195,1,1,2,1,1,5,2,4,4,4,4,2,4,2,0,0,satisfied
93968,108555,Female,Loyal Customer,25,Business travel,Business,735,5,5,5,5,2,2,2,2,4,2,4,5,5,2,0,0,satisfied
93969,64391,Male,Loyal Customer,56,Personal Travel,Eco,1172,2,1,2,3,5,2,5,5,3,5,3,4,4,5,30,23,neutral or dissatisfied
93970,112219,Female,Loyal Customer,35,Business travel,Business,2125,3,1,1,1,1,3,4,3,3,3,3,1,3,4,63,55,neutral or dissatisfied
93971,120636,Female,Loyal Customer,46,Business travel,Business,3278,5,5,5,5,5,4,4,4,4,4,4,3,4,5,0,0,satisfied
93972,57036,Female,Loyal Customer,21,Business travel,Eco Plus,2454,5,3,3,3,5,5,5,5,1,4,5,1,4,5,0,0,satisfied
93973,47438,Female,disloyal Customer,27,Business travel,Eco,188,3,5,2,3,3,2,3,3,5,2,1,2,4,3,0,0,neutral or dissatisfied
93974,84687,Female,Loyal Customer,51,Personal Travel,Eco,2182,1,1,2,3,5,3,3,4,4,2,4,4,4,3,0,2,neutral or dissatisfied
93975,110629,Female,Loyal Customer,57,Personal Travel,Eco,727,1,1,1,3,1,3,3,1,1,1,1,1,1,3,2,3,neutral or dissatisfied
93976,121850,Female,disloyal Customer,39,Business travel,Business,449,3,3,3,4,3,3,3,3,5,4,5,5,4,3,0,0,neutral or dissatisfied
93977,28196,Male,Loyal Customer,11,Personal Travel,Eco,550,1,2,1,2,4,1,4,4,2,1,3,2,3,4,0,0,neutral or dissatisfied
93978,12044,Female,Loyal Customer,35,Business travel,Business,376,2,1,2,2,3,5,4,5,5,5,5,2,5,4,0,0,satisfied
93979,32490,Female,Loyal Customer,34,Business travel,Business,2514,3,3,3,3,4,1,1,4,4,4,5,3,4,2,0,4,satisfied
93980,126736,Male,Loyal Customer,47,Business travel,Eco,2521,2,3,2,3,2,2,2,2,1,5,2,4,4,2,0,0,neutral or dissatisfied
93981,85213,Male,Loyal Customer,21,Business travel,Eco,813,4,2,2,2,4,4,2,4,4,3,4,3,4,4,95,79,neutral or dissatisfied
93982,109915,Male,Loyal Customer,55,Personal Travel,Eco,1034,5,5,5,1,5,5,5,5,5,5,5,5,4,5,0,0,satisfied
93983,50646,Male,Loyal Customer,53,Personal Travel,Eco,250,3,1,3,3,3,3,3,3,3,5,4,2,4,3,0,2,neutral or dissatisfied
93984,14602,Female,Loyal Customer,57,Personal Travel,Eco,1021,3,0,3,3,2,5,5,5,5,3,2,3,5,3,35,54,neutral or dissatisfied
93985,87100,Male,Loyal Customer,11,Personal Travel,Eco,645,2,2,1,4,4,1,1,4,3,4,3,4,3,4,9,4,neutral or dissatisfied
93986,93295,Female,disloyal Customer,52,Business travel,Business,564,5,5,5,5,3,5,3,3,5,3,5,3,5,3,32,36,satisfied
93987,109087,Male,Loyal Customer,69,Personal Travel,Eco,571,1,4,1,3,1,1,1,1,1,1,3,2,4,1,0,0,neutral or dissatisfied
93988,67070,Female,Loyal Customer,41,Business travel,Business,985,3,3,3,3,3,4,4,5,5,5,5,4,5,4,0,0,satisfied
93989,876,Female,disloyal Customer,20,Business travel,Eco,134,4,3,5,3,4,5,4,4,1,1,4,4,4,4,0,0,neutral or dissatisfied
93990,19195,Male,Loyal Customer,23,Business travel,Business,2057,1,5,3,5,1,1,1,1,1,5,4,4,3,1,22,19,neutral or dissatisfied
93991,83802,Male,Loyal Customer,56,Business travel,Business,3476,3,3,3,3,4,4,5,5,5,5,5,4,5,3,4,3,satisfied
93992,39469,Male,Loyal Customer,47,Business travel,Business,2302,2,2,2,2,1,3,4,2,2,2,2,2,2,4,95,89,neutral or dissatisfied
93993,113232,Female,Loyal Customer,43,Business travel,Business,3720,1,1,1,1,4,4,3,1,1,1,1,3,1,3,4,0,neutral or dissatisfied
93994,23179,Female,Loyal Customer,59,Personal Travel,Eco,250,3,5,3,2,4,5,5,4,4,3,4,5,4,3,83,107,neutral or dissatisfied
93995,36710,Male,Loyal Customer,41,Business travel,Eco Plus,1249,4,5,5,5,4,4,4,4,3,4,5,3,5,4,0,24,satisfied
93996,23428,Female,Loyal Customer,44,Business travel,Business,1688,5,5,5,5,1,5,2,4,4,4,4,1,4,2,13,0,satisfied
93997,58481,Male,Loyal Customer,25,Business travel,Business,719,1,1,1,1,5,5,5,5,5,3,5,5,5,5,17,1,satisfied
93998,75469,Male,Loyal Customer,19,Personal Travel,Eco,2218,4,4,4,3,5,4,5,5,3,3,3,3,3,5,0,0,neutral or dissatisfied
93999,66952,Male,Loyal Customer,40,Business travel,Business,1017,4,4,4,4,2,5,4,4,4,4,4,4,4,4,5,0,satisfied
94000,92701,Male,Loyal Customer,60,Business travel,Business,1710,2,4,2,2,2,5,5,5,5,5,5,4,5,5,53,55,satisfied
94001,44468,Female,Loyal Customer,53,Business travel,Eco,196,2,2,2,2,5,4,4,2,2,2,2,3,2,3,77,90,neutral or dissatisfied
94002,21087,Male,disloyal Customer,62,Business travel,Business,227,2,2,2,3,2,2,2,2,2,4,3,2,4,2,0,0,neutral or dissatisfied
94003,73784,Male,Loyal Customer,56,Business travel,Business,3097,3,3,3,3,3,5,4,5,5,5,4,3,5,4,13,4,satisfied
94004,26404,Male,Loyal Customer,41,Personal Travel,Eco,1084,1,5,2,3,4,2,1,4,4,4,5,3,5,4,11,3,neutral or dissatisfied
94005,28014,Female,disloyal Customer,28,Business travel,Eco,763,2,2,2,4,1,2,1,1,2,4,3,4,3,1,2,0,neutral or dissatisfied
94006,129558,Female,Loyal Customer,67,Personal Travel,Eco,2342,3,4,3,4,2,4,4,5,5,3,5,2,5,3,0,0,neutral or dissatisfied
94007,54386,Male,Loyal Customer,56,Business travel,Business,3789,5,5,5,5,1,5,2,3,3,4,3,2,3,2,71,68,satisfied
94008,98620,Male,Loyal Customer,51,Business travel,Eco,861,3,2,2,2,3,3,3,3,1,3,3,2,4,3,0,3,neutral or dissatisfied
94009,125960,Male,Loyal Customer,37,Personal Travel,Eco Plus,993,1,1,1,3,1,1,1,1,1,5,2,4,2,1,0,0,neutral or dissatisfied
94010,123733,Male,Loyal Customer,24,Personal Travel,Eco Plus,214,2,0,0,2,3,0,3,3,3,3,4,5,5,3,0,1,neutral or dissatisfied
94011,67451,Female,Loyal Customer,32,Personal Travel,Eco,592,3,5,3,1,5,3,5,5,5,1,1,3,1,5,63,65,neutral or dissatisfied
94012,20293,Male,Loyal Customer,47,Personal Travel,Eco,137,1,2,1,3,2,1,2,2,4,5,3,2,4,2,40,33,neutral or dissatisfied
94013,111760,Female,Loyal Customer,18,Business travel,Business,1436,3,3,3,3,4,5,4,4,5,4,3,1,1,4,0,0,satisfied
94014,122950,Female,Loyal Customer,57,Business travel,Eco,507,3,2,2,2,3,4,4,4,4,3,4,1,4,4,0,28,neutral or dissatisfied
94015,90240,Female,disloyal Customer,20,Business travel,Business,1121,2,1,2,4,4,2,5,4,4,1,3,3,4,4,1,0,neutral or dissatisfied
94016,118365,Female,Loyal Customer,31,Business travel,Eco Plus,602,3,2,2,2,3,3,3,3,1,2,2,3,2,3,0,0,neutral or dissatisfied
94017,95979,Male,Loyal Customer,38,Business travel,Business,583,4,4,4,4,5,5,5,4,4,4,4,4,4,5,3,0,satisfied
94018,14453,Female,Loyal Customer,54,Business travel,Eco,761,2,3,3,3,1,4,4,1,1,2,1,1,1,2,100,89,neutral or dissatisfied
94019,94128,Male,Loyal Customer,48,Business travel,Business,1920,1,1,1,1,4,5,4,5,5,5,5,4,5,5,14,14,satisfied
94020,28984,Male,disloyal Customer,25,Business travel,Eco,671,1,1,1,3,2,1,2,2,4,5,3,2,3,2,0,0,neutral or dissatisfied
94021,28531,Female,Loyal Customer,51,Business travel,Business,2688,2,4,4,4,1,4,3,2,2,2,2,1,2,3,0,0,neutral or dissatisfied
94022,116499,Male,Loyal Customer,9,Personal Travel,Eco,373,1,2,1,3,4,1,4,4,4,5,2,2,3,4,1,0,neutral or dissatisfied
94023,25738,Female,Loyal Customer,44,Personal Travel,Eco,447,0,4,0,4,3,4,5,5,5,0,2,3,5,4,0,0,satisfied
94024,41206,Male,Loyal Customer,43,Business travel,Eco,1091,3,5,5,5,3,3,3,2,1,4,3,3,4,3,173,170,neutral or dissatisfied
94025,30254,Female,Loyal Customer,47,Personal Travel,Business,836,1,4,1,4,5,5,4,3,3,1,5,3,3,5,0,0,neutral or dissatisfied
94026,32580,Male,Loyal Customer,36,Business travel,Eco,102,4,1,1,1,4,4,4,4,1,3,4,4,4,4,0,0,satisfied
94027,102172,Female,disloyal Customer,27,Business travel,Business,488,1,2,2,3,5,2,5,5,3,4,4,3,5,5,0,5,neutral or dissatisfied
94028,72584,Female,Loyal Customer,36,Business travel,Eco,719,4,5,5,5,4,4,4,4,4,5,4,2,3,4,0,0,neutral or dissatisfied
94029,17330,Female,Loyal Customer,26,Business travel,Eco Plus,403,3,2,4,4,3,3,2,3,1,4,4,4,4,3,0,7,neutral or dissatisfied
94030,34693,Female,Loyal Customer,38,Business travel,Business,264,3,3,3,3,4,4,3,4,4,4,4,2,4,3,56,53,satisfied
94031,65813,Male,Loyal Customer,32,Business travel,Business,1389,2,2,2,2,5,5,5,5,4,5,5,5,5,5,67,79,satisfied
94032,6554,Male,Loyal Customer,38,Business travel,Business,1604,2,2,2,2,5,4,5,4,4,4,4,4,4,4,0,0,satisfied
94033,122071,Male,Loyal Customer,39,Business travel,Business,1949,2,2,2,2,3,3,1,5,5,5,4,5,5,1,1,0,satisfied
94034,114258,Male,disloyal Customer,26,Business travel,Eco,557,4,0,4,1,5,4,5,5,2,2,3,4,3,5,0,0,satisfied
94035,99250,Male,Loyal Customer,25,Personal Travel,Eco,541,2,2,2,4,1,2,1,1,2,2,4,3,4,1,0,0,neutral or dissatisfied
94036,7934,Female,disloyal Customer,22,Business travel,Eco,194,4,0,4,2,3,4,3,3,3,2,5,4,4,3,0,0,satisfied
94037,96793,Female,Loyal Customer,56,Business travel,Business,781,2,2,3,2,5,4,5,5,5,5,5,5,5,4,0,0,satisfied
94038,16520,Female,Loyal Customer,60,Business travel,Business,2520,1,3,3,3,2,4,4,2,2,2,1,3,2,4,0,0,neutral or dissatisfied
94039,74711,Male,Loyal Customer,15,Personal Travel,Eco,1235,0,5,0,5,2,0,2,2,4,5,4,3,5,2,4,1,satisfied
94040,88068,Female,Loyal Customer,60,Business travel,Business,1704,5,5,5,5,2,5,4,4,4,4,4,4,4,5,11,12,satisfied
94041,27101,Male,disloyal Customer,24,Business travel,Eco,819,3,3,3,5,2,3,2,2,4,5,4,2,4,2,0,0,neutral or dissatisfied
94042,49747,Male,Loyal Customer,33,Business travel,Business,3680,4,4,4,4,4,4,4,4,1,3,2,1,1,4,0,1,satisfied
94043,64414,Male,Loyal Customer,24,Personal Travel,Eco Plus,1192,4,5,4,4,2,4,2,2,3,2,5,5,5,2,0,0,neutral or dissatisfied
94044,126258,Female,Loyal Customer,40,Business travel,Eco,250,4,2,2,2,4,4,4,4,4,5,4,3,1,4,0,0,satisfied
94045,128274,Male,Loyal Customer,37,Personal Travel,Business,338,4,4,4,4,5,5,5,2,2,4,2,4,2,5,0,0,satisfied
94046,64636,Male,disloyal Customer,22,Business travel,Eco,551,3,5,3,1,4,3,4,4,3,2,5,3,5,4,0,0,neutral or dissatisfied
94047,17938,Male,disloyal Customer,42,Business travel,Business,214,2,2,2,3,5,2,5,5,4,2,3,1,4,5,15,11,neutral or dissatisfied
94048,77348,Male,disloyal Customer,52,Business travel,Business,626,3,3,3,4,2,3,2,2,4,4,4,4,5,2,0,0,neutral or dissatisfied
94049,124629,Female,Loyal Customer,62,Personal Travel,Eco,1671,3,4,3,2,5,2,2,2,2,3,2,3,2,4,0,0,neutral or dissatisfied
94050,32232,Female,Loyal Customer,41,Business travel,Business,101,3,3,3,3,3,2,5,4,4,4,4,2,4,2,0,3,satisfied
94051,30486,Female,Loyal Customer,41,Business travel,Business,2469,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0,satisfied
94052,81154,Female,Loyal Customer,58,Business travel,Business,1668,3,3,3,3,2,4,5,5,5,5,5,5,5,3,0,0,satisfied
94053,99374,Male,Loyal Customer,69,Business travel,Business,337,1,1,1,1,2,5,5,5,5,4,5,3,5,5,43,34,satisfied
94054,87235,Male,disloyal Customer,20,Business travel,Eco,577,4,4,3,2,3,3,3,3,5,2,4,5,4,3,0,7,satisfied
94055,55649,Male,Loyal Customer,39,Business travel,Business,296,3,3,3,3,4,4,4,4,3,5,5,4,5,4,143,224,satisfied
94056,1973,Male,Loyal Customer,12,Personal Travel,Eco,293,2,5,2,4,5,2,5,5,3,5,4,3,5,5,12,12,neutral or dissatisfied
94057,127001,Male,Loyal Customer,35,Business travel,Business,647,3,3,3,3,2,5,5,4,4,4,4,5,4,3,0,0,satisfied
94058,26956,Female,Loyal Customer,53,Business travel,Business,1901,3,3,3,3,2,4,4,5,5,5,5,3,5,3,0,4,satisfied
94059,68417,Female,Loyal Customer,61,Personal Travel,Eco,1045,0,3,0,3,2,3,2,4,4,0,4,4,4,5,0,3,satisfied
94060,35431,Female,Loyal Customer,28,Personal Travel,Eco,1056,2,4,2,2,2,2,5,2,4,5,5,5,4,2,2,0,neutral or dissatisfied
94061,60384,Female,Loyal Customer,34,Business travel,Business,1452,1,0,0,3,5,4,3,3,3,0,3,2,3,4,0,0,neutral or dissatisfied
94062,42124,Male,Loyal Customer,31,Personal Travel,Eco,991,3,5,4,1,1,4,1,1,3,4,4,5,4,1,0,9,neutral or dissatisfied
94063,27954,Male,disloyal Customer,12,Business travel,Eco,1770,4,4,4,3,1,4,1,1,2,4,4,3,4,1,22,15,neutral or dissatisfied
94064,51965,Male,Loyal Customer,43,Business travel,Eco,347,3,1,5,1,4,3,4,4,3,5,4,3,4,4,0,0,satisfied
94065,83337,Female,Loyal Customer,60,Personal Travel,Eco,2105,4,4,5,3,2,3,3,4,4,5,2,3,4,3,0,0,neutral or dissatisfied
94066,129393,Male,Loyal Customer,48,Business travel,Business,3629,1,1,1,1,2,4,5,4,4,4,4,5,4,5,0,0,satisfied
94067,109194,Male,Loyal Customer,72,Business travel,Business,1828,4,1,2,2,5,2,3,4,4,3,4,4,4,1,0,0,neutral or dissatisfied
94068,15432,Male,Loyal Customer,39,Business travel,Business,3593,3,3,5,3,4,4,4,4,4,4,3,4,4,2,0,0,neutral or dissatisfied
94069,110817,Female,Loyal Customer,57,Personal Travel,Eco,1105,3,1,3,3,2,4,5,2,2,3,2,5,2,4,0,6,neutral or dissatisfied
94070,78938,Male,Loyal Customer,9,Personal Travel,Eco,500,2,5,2,3,2,2,2,2,2,4,2,3,4,2,0,0,neutral or dissatisfied
94071,94359,Male,Loyal Customer,55,Business travel,Business,293,2,2,2,2,5,4,4,5,5,5,5,4,5,3,0,0,satisfied
94072,93230,Female,Loyal Customer,46,Personal Travel,Eco,1460,3,5,3,5,2,4,4,4,4,3,4,3,4,5,21,19,neutral or dissatisfied
94073,80587,Male,Loyal Customer,41,Personal Travel,Eco,1747,2,5,2,3,4,2,4,4,3,5,2,2,2,4,0,0,neutral or dissatisfied
94074,49348,Female,Loyal Customer,40,Business travel,Eco,110,3,4,3,4,3,4,3,3,1,1,1,1,2,3,0,0,satisfied
94075,14895,Female,disloyal Customer,30,Business travel,Eco,315,4,4,4,4,4,4,4,4,4,2,4,2,4,4,0,8,neutral or dissatisfied
94076,100303,Male,Loyal Customer,25,Business travel,Business,1011,4,4,4,4,4,4,4,4,5,5,5,3,4,4,0,0,satisfied
94077,68580,Female,Loyal Customer,29,Personal Travel,Eco,1616,3,4,3,2,2,3,2,2,5,3,4,4,4,2,0,0,neutral or dissatisfied
94078,110240,Male,Loyal Customer,41,Business travel,Business,3369,2,4,4,4,3,3,3,2,2,2,2,3,2,4,6,6,neutral or dissatisfied
94079,33283,Female,Loyal Customer,26,Personal Travel,Eco Plus,102,2,5,2,1,3,2,3,3,1,2,4,1,4,3,68,65,neutral or dissatisfied
94080,97087,Male,disloyal Customer,25,Business travel,Business,1208,0,4,0,2,3,0,3,3,5,2,3,4,5,3,83,70,satisfied
94081,124169,Male,Loyal Customer,31,Personal Travel,Eco,2133,3,3,3,4,1,3,1,1,1,4,4,2,3,1,0,0,neutral or dissatisfied
94082,47334,Male,Loyal Customer,27,Business travel,Business,501,2,1,1,1,2,2,2,2,3,1,3,3,4,2,79,59,neutral or dissatisfied
94083,91660,Male,Loyal Customer,20,Personal Travel,Eco,1199,3,4,3,3,3,3,3,3,4,3,4,1,5,3,9,5,neutral or dissatisfied
94084,60018,Male,Loyal Customer,33,Personal Travel,Eco,997,4,4,4,2,3,4,3,3,5,4,4,3,4,3,0,0,neutral or dissatisfied
94085,36789,Female,disloyal Customer,80,Business travel,Business,1111,3,3,3,3,3,3,3,3,5,3,3,3,1,3,0,47,neutral or dissatisfied
94086,72690,Male,Loyal Customer,43,Personal Travel,Eco,918,3,5,3,1,5,3,5,5,4,5,4,3,5,5,22,9,neutral or dissatisfied
94087,59337,Female,disloyal Customer,13,Business travel,Eco,1412,3,3,3,3,2,3,2,2,3,2,3,5,5,2,0,0,neutral or dissatisfied
94088,101988,Female,Loyal Customer,60,Personal Travel,Eco,628,2,1,2,3,3,2,2,4,4,2,4,1,4,2,16,4,neutral or dissatisfied
94089,83979,Male,disloyal Customer,45,Business travel,Eco,321,3,3,3,2,3,3,3,3,2,4,3,4,2,3,1,0,neutral or dissatisfied
94090,14435,Male,Loyal Customer,32,Business travel,Business,761,1,1,1,1,5,5,5,5,3,5,1,4,5,5,0,0,satisfied
94091,55131,Male,Loyal Customer,30,Personal Travel,Eco,1609,3,1,2,2,5,2,5,5,1,5,1,4,2,5,0,8,neutral or dissatisfied
94092,101709,Female,Loyal Customer,53,Business travel,Eco,1624,1,2,2,2,4,3,3,2,2,1,2,3,2,2,4,0,neutral or dissatisfied
94093,120038,Male,Loyal Customer,60,Business travel,Business,3983,5,2,5,5,3,4,4,4,4,4,4,3,4,3,0,6,satisfied
94094,106660,Male,disloyal Customer,19,Business travel,Eco,1267,1,1,1,4,1,1,4,1,1,3,3,4,3,1,0,0,neutral or dissatisfied
94095,74942,Female,disloyal Customer,29,Business travel,Eco,2475,2,2,2,3,3,2,4,3,2,3,2,4,3,3,0,0,neutral or dissatisfied
94096,126958,Male,Loyal Customer,28,Business travel,Business,1877,2,2,2,2,5,4,5,5,3,5,4,3,5,5,11,3,satisfied
94097,9762,Male,Loyal Customer,47,Business travel,Business,1961,2,3,2,2,2,5,5,4,4,4,4,4,4,4,55,41,satisfied
94098,116064,Female,Loyal Customer,10,Personal Travel,Eco,337,4,3,4,3,2,4,2,2,2,1,4,2,3,2,30,37,neutral or dissatisfied
94099,18620,Female,Loyal Customer,68,Personal Travel,Eco,253,2,5,0,3,2,5,3,5,5,0,5,1,5,2,0,0,neutral or dissatisfied
94100,15083,Female,Loyal Customer,37,Business travel,Business,2114,1,2,2,2,5,4,3,1,1,1,1,3,1,1,64,50,neutral or dissatisfied
94101,78804,Female,Loyal Customer,26,Personal Travel,Eco,554,1,1,1,3,4,1,5,4,3,2,3,4,3,4,0,0,neutral or dissatisfied
94102,65159,Male,Loyal Customer,25,Personal Travel,Eco,469,4,4,4,3,2,4,2,2,4,4,5,3,5,2,0,0,neutral or dissatisfied
94103,34600,Male,Loyal Customer,59,Personal Travel,Eco,1598,2,5,2,1,2,3,3,3,4,5,5,3,4,3,199,180,neutral or dissatisfied
94104,71852,Female,Loyal Customer,72,Business travel,Business,152,5,5,5,5,2,5,2,5,5,5,3,1,5,3,0,0,satisfied
94105,103531,Female,Loyal Customer,44,Business travel,Business,2652,1,1,1,1,3,4,5,4,4,4,4,3,4,4,35,36,satisfied
94106,43894,Male,disloyal Customer,24,Business travel,Eco,144,1,2,1,2,2,1,4,2,1,5,1,2,1,2,0,0,neutral or dissatisfied
94107,121704,Male,disloyal Customer,38,Business travel,Business,683,4,4,4,3,1,4,1,1,5,5,4,5,5,1,0,0,satisfied
94108,31552,Male,Loyal Customer,59,Personal Travel,Eco,846,3,4,3,3,4,3,2,4,4,4,4,3,5,4,14,8,neutral or dissatisfied
94109,88042,Female,Loyal Customer,41,Business travel,Business,594,3,3,3,3,5,5,5,4,4,5,5,5,4,5,160,216,satisfied
94110,6741,Female,Loyal Customer,51,Business travel,Business,2235,3,5,3,3,2,4,4,5,5,5,5,3,5,5,1,0,satisfied
94111,53620,Male,Loyal Customer,64,Business travel,Business,1874,2,3,3,3,2,4,3,2,2,2,2,2,2,4,0,0,neutral or dissatisfied
94112,121514,Female,disloyal Customer,34,Business travel,Business,912,4,4,4,5,4,4,4,4,3,2,4,5,5,4,0,1,neutral or dissatisfied
94113,118974,Female,Loyal Customer,68,Personal Travel,Eco,570,3,3,3,4,4,3,3,1,1,3,1,4,1,4,2,2,neutral or dissatisfied
94114,11615,Female,Loyal Customer,56,Personal Travel,Eco,468,3,1,3,4,1,4,3,2,2,3,2,2,2,3,0,0,neutral or dissatisfied
94115,7917,Female,Loyal Customer,20,Personal Travel,Eco,1020,2,5,3,3,3,3,3,3,2,4,2,1,5,3,11,2,neutral or dissatisfied
94116,90057,Male,Loyal Customer,16,Business travel,Eco,957,2,4,4,4,2,2,4,2,3,1,4,3,4,2,0,0,neutral or dissatisfied
94117,118525,Male,Loyal Customer,19,Business travel,Business,3381,4,4,4,4,3,3,3,3,4,3,5,3,5,3,0,0,satisfied
94118,38438,Male,Loyal Customer,22,Business travel,Eco,2277,4,5,5,5,4,4,4,4,5,3,3,1,1,4,3,0,satisfied
94119,129237,Male,Loyal Customer,44,Business travel,Business,1464,2,3,3,3,4,2,2,2,2,1,2,3,2,2,0,0,neutral or dissatisfied
94120,75446,Female,disloyal Customer,30,Business travel,Eco,1077,3,3,3,3,5,3,5,5,1,4,2,4,4,5,5,0,neutral or dissatisfied
94121,41842,Male,Loyal Customer,49,Personal Travel,Eco,462,2,4,5,4,4,5,4,4,4,2,4,5,4,4,0,17,neutral or dissatisfied
94122,42258,Female,Loyal Customer,36,Business travel,Business,2178,3,3,3,3,1,5,2,5,5,5,5,5,5,3,0,0,satisfied
94123,121980,Male,Loyal Customer,54,Business travel,Business,2214,2,2,2,2,4,4,5,4,4,4,4,5,4,5,1,2,satisfied
94124,19012,Male,Loyal Customer,39,Business travel,Business,2249,2,2,2,2,4,5,5,5,5,5,5,1,5,2,0,0,satisfied
94125,12127,Male,Loyal Customer,45,Business travel,Eco Plus,1097,4,3,3,3,4,4,4,4,3,1,5,4,2,4,156,161,satisfied
94126,80943,Male,Loyal Customer,63,Personal Travel,Eco,352,2,5,2,2,4,2,4,4,3,5,5,3,4,4,0,0,neutral or dissatisfied
94127,108725,Male,Loyal Customer,60,Business travel,Eco,591,4,2,2,2,4,4,4,4,1,5,3,1,3,4,34,33,neutral or dissatisfied
94128,120553,Male,Loyal Customer,27,Business travel,Business,2176,3,2,2,2,3,2,3,3,4,4,4,1,3,3,0,0,neutral or dissatisfied
94129,110380,Female,Loyal Customer,69,Business travel,Business,842,2,2,2,2,4,4,4,2,2,2,2,1,2,2,8,0,neutral or dissatisfied
94130,127398,Male,disloyal Customer,29,Business travel,Eco,868,1,1,1,3,3,1,3,3,3,1,4,1,3,3,5,0,neutral or dissatisfied
94131,125657,Male,disloyal Customer,42,Business travel,Business,759,3,3,3,1,4,3,4,4,5,2,5,3,4,4,0,0,neutral or dissatisfied
94132,84914,Female,Loyal Customer,26,Personal Travel,Eco,547,3,1,3,2,1,3,1,1,4,1,3,3,3,1,13,2,neutral or dissatisfied
94133,92874,Male,Loyal Customer,39,Business travel,Business,2212,1,1,1,1,2,5,4,4,4,4,5,5,4,5,35,40,satisfied
94134,30080,Male,Loyal Customer,40,Personal Travel,Eco,539,2,5,2,3,2,2,2,2,4,3,5,4,4,2,0,0,neutral or dissatisfied
94135,98165,Female,Loyal Customer,22,Personal Travel,Eco,562,3,2,3,4,4,3,4,4,3,1,4,1,3,4,35,26,neutral or dissatisfied
94136,4630,Female,disloyal Customer,32,Business travel,Business,364,4,4,4,4,4,5,5,4,3,4,4,5,5,5,140,135,neutral or dissatisfied
94137,16033,Male,Loyal Customer,39,Personal Travel,Eco,780,2,5,2,1,4,2,4,4,3,5,5,4,4,4,0,0,neutral or dissatisfied
94138,6448,Female,Loyal Customer,61,Personal Travel,Eco,315,3,4,3,3,1,5,3,2,2,3,2,5,2,1,0,0,neutral or dissatisfied
